name,age,gender,country,state,city,parent_occupation,earning_class,level_of_student,level_of_course,course_name,time_spent_per_day,material_name,material_level,iq_of_student,assessment_score,promoted_or_skipped
Student_1214,17,Male,India,Maharashtra,Nagpur,Doctor,Low,Beginner,Basic,SQL,4.57,Book,Hard,119,82,Promoted
Student_1215,17,Female,India,Maharashtra,Nagpur,Business,High,Beginner,Basic,SQL,3.67,College,Hard,81,80,Promoted
Student_1216,15,Female,India,Maharashtra,Nagpur,Government Job,Middle,Advanced,Advanced,Python,4.58,Book,Medium,133,94,Promoted
Student_1217,15,Female,India,Karnataka,Mysore,Government Job,High,Advanced,Intermediate,SQL,4.05,Tutor,Hard,127,91,Promoted
Student_1218,13,Male,India,West Bengal,Howrah,Business,Low,Advanced,Basic,JavaScript,5.07,Online Learning,Medium,110,85,Promoted
Student_1219,10,Female,India,Delhi,New Delhi,Doctor,Middle,Beginner,Intermediate,SQL,5.05,Tutor,Easy,128,90,Promoted
Student_1220,6,Female,India,Maharashtra,Nagpur,Engineer,Middle,Beginner,Basic,JavaScript,4.54,PDF,Hard,81,72,Skipped
Student_1221,13,Female,India,Delhi,Karol Bagh,Engineer,High,Advanced,Advanced,JavaScript,4.67,Tutor,Easy,155,100,Promoted
Student_1222,6,Female,India,Delhi,New Delhi,Teacher,Low,Intermediate,Basic,JavaScript,5.53,College,Hard,97,83,Promoted
Student_1223,8,Female,India,Tamil Nadu,Chennai,Teacher,Middle,Intermediate,Intermediate,JavaScript,4.64,Tutor,Easy,121,95,Promoted
Student_1224,6,Female,India,West Bengal,Durgapur,Teacher,High,Beginner,Intermediate,Python,5.31,Book,Easy,157,99,Promoted
Student_1225,6,Male,India,West Bengal,Durgapur,Doctor,Low,Beginner,Intermediate,JavaScript,5.8,Tutor,Hard,109,100,Promoted
Student_1226,14,Male,India,Karnataka,Hubli,Doctor,Low,Beginner,Advanced,Java,5.66,PDF,Easy,112,95,Promoted
Student_1227,15,Female,India,Karnataka,Bangalore,Teacher,High,Intermediate,Intermediate,JavaScript,3.09,Online Learning,Hard,96,78,Promoted
Student_1228,9,Female,India,West Bengal,Durgapur,Engineer,Middle,Intermediate,Advanced,Python,6.38,Online Learning,Medium,115,100,Promoted
Student_1229,9,Female,India,West Bengal,Kolkata,Business,Middle,Beginner,Advanced,SQL,2.93,Online Learning,Medium,151,87,Promoted
Student_1230,8,Female,India,Delhi,Dwarka,Engineer,Low,Beginner,Advanced,SQL,4.08,Online Learning,Medium,149,100,Promoted
Student_1231,6,Male,India,Delhi,New Delhi,Other,Low,Advanced,Advanced,JavaScript,4.53,PDF,Easy,126,91,Promoted
Student_1232,15,Male,India,Tamil Nadu,Madurai,Teacher,High,Advanced,Intermediate,C++,5.11,Tutor,Medium,124,99,Promoted
Student_1233,16,Female,India,Maharashtra,Nagpur,Doctor,Low,Intermediate,Basic,SQL,3.51,PDF,Easy,152,94,Promoted
Student_1234,15,Female,India,West Bengal,Howrah,Business,Low,Beginner,Intermediate,C++,4.4,Tutor,Easy,100,86,Promoted
Student_1235,9,Male,India,West Bengal,Durgapur,Other,Low,Advanced,Basic,C++,5.26,Tutor,Easy,154,100,Promoted
Student_1236,10,Male,India,Maharashtra,Nagpur,Other,Middle,Advanced,Advanced,JavaScript,4.85,PDF,Hard,131,89,Promoted
Student_1237,14,Female,India,Delhi,Karol Bagh,Other,Middle,Beginner,Basic,JavaScript,5.78,Online Learning,Medium,101,95,Promoted
Student_1238,7,Male,India,Maharashtra,Mumbai,Other,High,Advanced,Basic,Java,4.66,College,Medium,92,83,Promoted
Student_1239,15,Female,India,Delhi,Dwarka,Other,Low,Intermediate,Basic,Python,5.15,PDF,Medium,103,85,Promoted
Student_1240,6,Female,India,West Bengal,Durgapur,Other,Middle,Beginner,Intermediate,C++,4.9,Book,Hard,114,96,Promoted
Student_1241,16,Male,India,Maharashtra,Nagpur,Teacher,Low,Beginner,Intermediate,Java,3.86,Online Learning,Hard,113,85,Promoted
Student_1242,12,Female,India,Karnataka,Hubli,Government Job,High,Advanced,Basic,JavaScript,5.2,Online Learning,Medium,114,92,Promoted
Student_1243,14,Male,India,Maharashtra,Mumbai,Business,High,Beginner,Intermediate,SQL,5.31,PDF,Medium,83,91,Promoted
Student_1244,9,Female,India,West Bengal,Howrah,Government Job,Middle,Intermediate,Intermediate,SQL,3.64,Tutor,Hard,94,81,Promoted
Student_1245,16,Female,India,Karnataka,Mysore,Government Job,High,Beginner,Intermediate,SQL,3.05,Tutor,Easy,107,86,Promoted
Student_1246,13,Male,India,West Bengal,Durgapur,Doctor,High,Beginner,Intermediate,SQL,4.72,Book,Medium,94,88,Promoted
Student_1247,11,Female,India,West Bengal,Durgapur,Government Job,High,Advanced,Intermediate,SQL,5.9,Tutor,Easy,103,82,Promoted
Student_1248,12,Male,India,Delhi,Karol Bagh,Government Job,High,Beginner,Basic,SQL,5.36,College,Medium,112,87,Promoted
Student_1249,9,Male,India,Tamil Nadu,Coimbatore,Business,High,Intermediate,Basic,JavaScript,3.18,PDF,Medium,81,82,Promoted
Student_1250,9,Male,India,Maharashtra,Nagpur,Other,Low,Advanced,Intermediate,Java,3.5,College,Easy,151,90,Promoted
Student_1251,8,Female,India,Delhi,New Delhi,Doctor,Low,Beginner,Advanced,Java,4.78,Tutor,Easy,113,94,Promoted
Student_1252,14,Female,India,Tamil Nadu,Coimbatore,Teacher,Low,Beginner,Intermediate,Python,4.2,Book,Hard,106,81,Promoted
Student_1253,15,Female,India,Maharashtra,Nagpur,Doctor,Low,Intermediate,Intermediate,JavaScript,6.27,Book,Medium,151,100,Promoted
Student_1254,6,Male,India,West Bengal,Kolkata,Other,Middle,Beginner,Basic,JavaScript,3.13,Book,Medium,158,98,Promoted
Student_1255,7,Female,India,Karnataka,Mysore,Doctor,High,Intermediate,Intermediate,Python,2.19,PDF,Medium,89,71,Skipped
Student_1256,8,Male,India,Delhi,Karol Bagh,Government Job,Low,Advanced,Basic,C++,5.85,Book,Medium,113,89,Promoted
Student_1257,9,Male,India,Tamil Nadu,Chennai,Government Job,Low,Beginner,Intermediate,Java,3.96,Tutor,Hard,119,87,Promoted
Student_1258,13,Female,India,West Bengal,Kolkata,Doctor,High,Beginner,Advanced,Java,5.74,College,Easy,123,100,Promoted
Student_1259,16,Female,India,Tamil Nadu,Chennai,Doctor,Low,Intermediate,Intermediate,JavaScript,2.88,PDF,Easy,119,87,Promoted
Student_1260,9,Male,India,Delhi,New Delhi,Doctor,Middle,Advanced,Advanced,JavaScript,4.95,College,Medium,93,79,Promoted
Student_1261,7,Male,India,Maharashtra,Pune,Teacher,Low,Advanced,Intermediate,Java,3.94,Online Learning,Hard,140,87,Promoted
Student_1262,6,Female,India,Maharashtra,Pune,Government Job,High,Advanced,Intermediate,JavaScript,4.34,College,Hard,159,100,Promoted
Student_1263,11,Male,India,Tamil Nadu,Chennai,Business,High,Beginner,Intermediate,Java,3.39,College,Easy,141,83,Promoted
Student_1264,8,Female,India,West Bengal,Durgapur,Government Job,High,Advanced,Intermediate,C++,6.07,College,Medium,89,75,Promoted
Student_1265,10,Female,India,West Bengal,Durgapur,Other,High,Advanced,Intermediate,C++,5.02,Online Learning,Easy,94,78,Promoted
Student_1266,7,Male,India,Karnataka,Bangalore,Engineer,Low,Beginner,Advanced,Python,5.5,College,Easy,100,82,Promoted
Student_1267,9,Female,India,West Bengal,Howrah,Government Job,Low,Beginner,Intermediate,SQL,4.29,College,Medium,108,94,Promoted
Student_1268,17,Female,India,Karnataka,Bangalore,Doctor,High,Beginner,Advanced,SQL,4.86,College,Hard,124,93,Promoted
Student_1269,16,Female,India,Karnataka,Bangalore,Engineer,Low,Intermediate,Basic,SQL,4.91,Online Learning,Hard,92,76,Promoted
Student_1270,10,Female,India,Karnataka,Mysore,Government Job,Middle,Advanced,Basic,Python,6.73,College,Easy,123,100,Promoted
Student_1271,17,Female,India,Tamil Nadu,Chennai,Business,Low,Beginner,Basic,SQL,4.4,Online Learning,Easy,150,91,Promoted
Student_1272,16,Female,India,Maharashtra,Mumbai,Government Job,Low,Intermediate,Advanced,JavaScript,1.25,Tutor,Hard,95,66,Skipped
Student_1273,10,Female,India,Maharashtra,Pune,Doctor,High,Beginner,Advanced,SQL,2.78,Online Learning,Easy,100,65,Skipped
Student_1274,15,Male,India,West Bengal,Kolkata,Doctor,Low,Advanced,Basic,Java,4.65,Online Learning,Medium,101,78,Promoted
Student_1275,16,Female,India,Maharashtra,Nagpur,Doctor,Middle,Beginner,Basic,JavaScript,4.29,Book,Easy,127,99,Promoted
Student_1276,10,Male,India,Delhi,Dwarka,Teacher,Low,Advanced,Intermediate,Java,3.79,College,Easy,142,99,Promoted
Student_1277,16,Female,India,Tamil Nadu,Coimbatore,Other,Low,Advanced,Basic,C++,2.3,Online Learning,Medium,125,77,Promoted
Student_1278,16,Male,India,Karnataka,Hubli,Teacher,Low,Beginner,Advanced,Java,5.07,Book,Hard,88,83,Promoted
Student_1279,7,Male,India,Delhi,Karol Bagh,Teacher,Middle,Beginner,Advanced,Java,3.72,Book,Hard,103,84,Promoted
Student_1280,17,Male,India,Delhi,Karol Bagh,Teacher,Low,Intermediate,Intermediate,Python,4.15,College,Hard,137,91,Promoted
Student_1281,12,Female,India,Karnataka,Hubli,Other,Low,Intermediate,Advanced,Java,6.35,Online Learning,Hard,122,100,Promoted
Student_1282,13,Female,India,Karnataka,Hubli,Doctor,Low,Intermediate,Advanced,Java,6.37,Book,Easy,105,86,Promoted
Student_1283,15,Male,India,Delhi,Karol Bagh,Teacher,Low,Beginner,Intermediate,SQL,5.74,Online Learning,Medium,122,91,Promoted
Student_1284,11,Male,India,Maharashtra,Nagpur,Business,Low,Beginner,Advanced,SQL,5.4,Tutor,Hard,136,96,Promoted
Student_1285,17,Male,India,Karnataka,Hubli,Engineer,Low,Beginner,Intermediate,Python,4.39,College,Medium,82,79,Promoted
Student_1286,10,Female,India,West Bengal,Durgapur,Business,High,Intermediate,Intermediate,Python,4.4,College,Easy,116,85,Promoted
Student_1287,10,Female,India,West Bengal,Howrah,Doctor,Low,Advanced,Advanced,Python,4.2,Tutor,Easy,97,72,Skipped
Student_1288,8,Female,India,Maharashtra,Nagpur,Teacher,High,Advanced,Basic,JavaScript,3.66,Tutor,Medium,114,85,Promoted
Student_1289,11,Male,India,West Bengal,Howrah,Business,Low,Intermediate,Basic,Python,4.63,College,Hard,115,86,Promoted
Student_1290,16,Male,India,Tamil Nadu,Chennai,Teacher,High,Beginner,Intermediate,JavaScript,5.16,Book,Medium,117,93,Promoted
Student_1291,8,Female,India,West Bengal,Howrah,Business,Middle,Intermediate,Basic,SQL,5.4,Online Learning,Easy,125,97,Promoted
Student_1292,15,Female,India,West Bengal,Howrah,Government Job,Middle,Beginner,Intermediate,C++,1.94,Online Learning,Hard,96,84,Promoted
Student_1293,14,Female,India,West Bengal,Kolkata,Doctor,High,Advanced,Intermediate,SQL,5.62,PDF,Easy,96,91,Promoted
Student_1294,7,Male,India,Delhi,Karol Bagh,Government Job,High,Intermediate,Intermediate,SQL,4.89,PDF,Easy,139,100,Promoted
Student_1295,7,Male,India,Tamil Nadu,Madurai,Doctor,Middle,Beginner,Intermediate,SQL,5.71,Book,Hard,82,77,Promoted
Student_1296,17,Male,India,Karnataka,Hubli,Teacher,High,Advanced,Advanced,Java,5.02,College,Easy,111,86,Promoted
Student_1297,6,Male,India,Tamil Nadu,Coimbatore,Business,Low,Intermediate,Basic,JavaScript,1.78,Book,Hard,115,82,Promoted
Student_1298,6,Male,India,Delhi,New Delhi,Engineer,Low,Beginner,Advanced,JavaScript,6.45,Tutor,Hard,93,87,Promoted
Student_1299,6,Female,India,Tamil Nadu,Chennai,Teacher,Low,Advanced,Intermediate,Java,4.07,Book,Hard,119,87,Promoted
Student_1300,14,Male,India,Maharashtra,Nagpur,Doctor,High,Intermediate,Advanced,Python,5.28,Online Learning,Hard,104,84,Promoted
Student_1301,12,Male,India,Delhi,Karol Bagh,Teacher,Low,Intermediate,Intermediate,JavaScript,2.99,College,Medium,140,88,Promoted
Student_1302,15,Male,India,Karnataka,Bangalore,Business,Middle,Intermediate,Advanced,Python,3.26,Online Learning,Medium,137,81,Promoted
Student_1303,6,Male,India,West Bengal,Kolkata,Government Job,High,Advanced,Advanced,SQL,6.07,Online Learning,Easy,156,100,Promoted
Student_1304,7,Male,India,Karnataka,Hubli,Business,Low,Beginner,Advanced,C++,4.87,Book,Medium,93,77,Promoted
Student_1305,9,Female,India,West Bengal,Durgapur,Business,Middle,Advanced,Intermediate,JavaScript,1.92,Tutor,Hard,127,85,Promoted
Student_1306,11,Female,India,Tamil Nadu,Chennai,Other,High,Beginner,Basic,JavaScript,1.59,Online Learning,Medium,140,89,Promoted
Student_1307,15,Female,India,West Bengal,Durgapur,Business,Middle,Intermediate,Advanced,SQL,5.63,College,Easy,88,82,Promoted
Student_1308,8,Female,India,Tamil Nadu,Coimbatore,Engineer,High,Advanced,Intermediate,Java,3.69,Book,Medium,96,70,Skipped
Student_1309,12,Female,India,Delhi,New Delhi,Engineer,Middle,Intermediate,Advanced,C++,4.21,Online Learning,Easy,113,77,Promoted
Student_1310,8,Male,India,Tamil Nadu,Madurai,Business,Low,Advanced,Intermediate,Python,2.57,Book,Medium,149,85,Promoted
Student_1311,11,Female,India,West Bengal,Kolkata,Other,High,Advanced,Intermediate,Java,4.55,College,Medium,80,84,Promoted
Student_1312,15,Male,India,Karnataka,Bangalore,Government Job,Middle,Intermediate,Advanced,SQL,4.54,College,Hard,96,88,Promoted
Student_1313,12,Female,India,Karnataka,Hubli,Government Job,High,Intermediate,Basic,Python,6,Tutor,Medium,141,100,Promoted
Student_1314,11,Female,India,Maharashtra,Mumbai,Doctor,Middle,Advanced,Intermediate,Java,3.07,Tutor,Easy,142,90,Promoted
Student_1315,10,Male,India,West Bengal,Howrah,Other,Middle,Intermediate,Intermediate,C++,8.32,Book,Medium,93,94,Promoted
Student_1316,9,Male,India,Tamil Nadu,Chennai,Other,Low,Intermediate,Basic,SQL,1.86,Tutor,Hard,111,82,Promoted
Student_1317,11,Male,India,Karnataka,Bangalore,Government Job,Low,Beginner,Intermediate,JavaScript,3.12,PDF,Medium,107,83,Promoted
Student_1318,8,Male,India,Tamil Nadu,Madurai,Other,Middle,Beginner,Advanced,SQL,5.42,Tutor,Medium,112,90,Promoted
Student_1319,16,Female,India,Maharashtra,Pune,Teacher,Middle,Beginner,Intermediate,C++,4.97,Tutor,Medium,117,94,Promoted
Student_1320,15,Male,India,Tamil Nadu,Madurai,Other,Low,Intermediate,Basic,Python,4.14,Online Learning,Easy,107,90,Promoted
Student_1321,10,Male,India,West Bengal,Howrah,Government Job,Middle,Beginner,Basic,SQL,6.14,Book,Hard,83,72,Skipped
Student_1322,13,Male,India,West Bengal,Kolkata,Doctor,Low,Advanced,Intermediate,C++,3.88,PDF,Hard,138,100,Promoted
Student_1323,11,Male,India,Tamil Nadu,Chennai,Doctor,High,Advanced,Basic,Java,4.02,Tutor,Easy,145,99,Promoted
Student_1324,9,Female,India,Maharashtra,Nagpur,Engineer,Low,Beginner,Intermediate,Java,4.72,PDF,Medium,108,80,Promoted
Student_1325,14,Male,India,Maharashtra,Nagpur,Teacher,Low,Intermediate,Intermediate,Java,5.72,Tutor,Medium,145,95,Promoted
Student_1326,6,Male,India,Karnataka,Mysore,Teacher,High,Intermediate,Advanced,C++,4.73,Book,Easy,147,100,Promoted
Student_1327,10,Female,India,Tamil Nadu,Chennai,Doctor,High,Intermediate,Advanced,JavaScript,3.81,Online Learning,Medium,105,84,Promoted
Student_1328,13,Female,India,Delhi,Karol Bagh,Doctor,Low,Beginner,Intermediate,Java,4.29,College,Hard,108,84,Promoted
Student_1329,10,Female,India,Karnataka,Hubli,Engineer,Middle,Advanced,Basic,JavaScript,3.92,Tutor,Easy,147,96,Promoted
Student_1330,8,Male,India,Karnataka,Mysore,Business,Low,Intermediate,Intermediate,SQL,3.37,Tutor,Easy,86,80,Promoted
Student_1331,6,Male,India,Tamil Nadu,Coimbatore,Engineer,Middle,Beginner,Basic,C++,4.82,Online Learning,Medium,129,89,Promoted
Student_1332,15,Female,India,West Bengal,Kolkata,Engineer,High,Advanced,Basic,C++,3.39,Book,Medium,104,81,Promoted
Student_1333,9,Female,India,Karnataka,Mysore,Business,High,Beginner,Advanced,SQL,3.43,Book,Easy,92,69,Skipped
Student_1334,14,Female,India,Maharashtra,Pune,Teacher,Low,Advanced,Basic,Java,5.78,Tutor,Hard,106,90,Promoted
Student_1335,6,Male,India,Tamil Nadu,Madurai,Other,Low,Intermediate,Intermediate,JavaScript,4.26,Online Learning,Hard,86,68,Skipped
Student_1336,14,Female,India,Karnataka,Bangalore,Business,High,Beginner,Intermediate,JavaScript,4.11,Online Learning,Hard,120,90,Promoted
Student_1337,12,Male,India,Tamil Nadu,Coimbatore,Teacher,High,Beginner,Basic,Python,4.51,Online Learning,Easy,151,100,Promoted
Student_1338,13,Male,India,Tamil Nadu,Coimbatore,Government Job,High,Intermediate,Intermediate,Python,4.31,Book,Easy,119,74,Skipped
Student_1339,12,Female,India,Karnataka,Hubli,Government Job,Low,Beginner,Advanced,SQL,2.41,PDF,Easy,159,98,Promoted
Student_1340,16,Male,India,West Bengal,Durgapur,Other,High,Beginner,Intermediate,C++,5.07,Online Learning,Hard,143,94,Promoted
Student_1341,8,Female,India,West Bengal,Kolkata,Other,Middle,Advanced,Intermediate,Java,5.19,PDF,Medium,147,95,Promoted
Student_1342,15,Male,India,Delhi,New Delhi,Other,High,Intermediate,Intermediate,Python,3.92,PDF,Hard,124,85,Promoted
Student_1343,16,Female,India,Delhi,New Delhi,Doctor,Middle,Advanced,Basic,Java,3.88,Tutor,Easy,82,72,Skipped
Student_1344,12,Male,India,Maharashtra,Nagpur,Engineer,High,Advanced,Intermediate,Python,4.83,Tutor,Hard,137,97,Promoted
Student_1345,10,Female,India,Tamil Nadu,Chennai,Doctor,High,Advanced,Advanced,Java,5.41,PDF,Easy,106,93,Promoted
Student_1346,9,Male,India,Tamil Nadu,Chennai,Teacher,Middle,Intermediate,Advanced,JavaScript,3.56,Book,Hard,153,99,Promoted
Student_1347,14,Male,India,Delhi,Dwarka,Doctor,High,Beginner,Advanced,SQL,1.81,College,Medium,131,84,Promoted
Student_1348,13,Male,India,West Bengal,Kolkata,Business,Low,Advanced,Advanced,Java,3.42,PDF,Easy,101,81,Promoted
Student_1349,10,Female,India,Maharashtra,Mumbai,Other,Low,Advanced,Basic,JavaScript,5.53,Book,Hard,159,100,Promoted
Student_1350,14,Male,India,Delhi,Karol Bagh,Teacher,High,Intermediate,Basic,Java,3.19,Book,Medium,114,87,Promoted
Student_1351,17,Male,India,West Bengal,Durgapur,Government Job,Middle,Beginner,Basic,Python,3.7,Book,Medium,119,83,Promoted
Student_1352,9,Male,India,Maharashtra,Mumbai,Government Job,High,Beginner,Intermediate,JavaScript,4.48,PDF,Easy,154,92,Promoted
Student_1353,15,Female,India,Karnataka,Hubli,Teacher,Middle,Intermediate,Basic,Java,4.71,College,Easy,144,100,Promoted
Student_1354,13,Male,India,Maharashtra,Nagpur,Doctor,Middle,Intermediate,Intermediate,JavaScript,3.83,Book,Hard,154,99,Promoted
Student_1355,11,Male,India,West Bengal,Howrah,Business,Middle,Beginner,Intermediate,JavaScript,4.01,Online Learning,Medium,122,83,Promoted
Student_1356,9,Male,India,Karnataka,Hubli,Teacher,Low,Intermediate,Advanced,JavaScript,3.9,Online Learning,Hard,135,94,Promoted
Student_1357,6,Female,India,Karnataka,Mysore,Teacher,Low,Beginner,Basic,SQL,5.1,Tutor,Medium,95,90,Promoted
Student_1358,9,Female,India,West Bengal,Kolkata,Other,Low,Advanced,Intermediate,Java,3.63,Book,Easy,91,78,Promoted
Student_1359,11,Male,India,Karnataka,Bangalore,Engineer,Low,Beginner,Advanced,Java,5.89,Tutor,Hard,133,94,Promoted
Student_1360,12,Male,India,Delhi,New Delhi,Other,Low,Intermediate,Basic,Python,3.97,Online Learning,Hard,132,98,Promoted
Student_1361,9,Female,India,Delhi,New Delhi,Other,Low,Intermediate,Advanced,SQL,2.51,Book,Easy,81,72,Skipped
Student_1362,7,Female,India,Karnataka,Hubli,Doctor,Low,Beginner,Basic,SQL,7.31,Tutor,Hard,133,97,Promoted
Student_1363,10,Female,India,Delhi,Karol Bagh,Business,Low,Intermediate,Advanced,JavaScript,5.53,College,Medium,95,84,Promoted
Student_1364,7,Female,India,West Bengal,Durgapur,Government Job,High,Advanced,Intermediate,JavaScript,4.74,Tutor,Hard,122,94,Promoted
Student_1365,17,Male,India,Tamil Nadu,Chennai,Government Job,Middle,Beginner,Intermediate,C++,5.08,PDF,Hard,103,86,Promoted
Student_1366,6,Female,India,West Bengal,Howrah,Business,Middle,Beginner,Intermediate,SQL,4.19,Tutor,Medium,118,71,Skipped
Student_1367,9,Male,India,Karnataka,Bangalore,Other,High,Advanced,Basic,SQL,2.85,Book,Medium,81,73,Skipped
Student_1368,10,Female,India,West Bengal,Kolkata,Teacher,Middle,Beginner,Intermediate,SQL,4.23,College,Easy,123,83,Promoted
Student_1369,9,Male,India,West Bengal,Howrah,Other,Middle,Advanced,Advanced,Java,5.39,PDF,Easy,86,85,Promoted
Student_1370,6,Female,India,West Bengal,Durgapur,Other,Low,Intermediate,Advanced,SQL,5.71,Tutor,Easy,117,85,Promoted
Student_1371,15,Female,India,Maharashtra,Pune,Doctor,High,Beginner,Intermediate,JavaScript,3.37,College,Medium,91,80,Promoted
Student_1372,16,Female,India,Karnataka,Hubli,Government Job,Low,Beginner,Advanced,SQL,4.47,PDF,Easy,86,83,Promoted
Student_1373,6,Male,India,Delhi,New Delhi,Engineer,High,Advanced,Basic,SQL,3.91,Tutor,Hard,113,94,Promoted
Student_1374,14,Male,India,Delhi,Karol Bagh,Engineer,Middle,Intermediate,Basic,JavaScript,4.78,PDF,Medium,132,92,Promoted
Student_1375,7,Male,India,Karnataka,Bangalore,Engineer,High,Advanced,Advanced,JavaScript,2.83,PDF,Hard,137,84,Promoted
Student_1376,15,Male,India,Delhi,New Delhi,Teacher,Middle,Advanced,Intermediate,Python,4.3,Tutor,Easy,116,85,Promoted
Student_1377,13,Female,India,Karnataka,Hubli,Government Job,Low,Advanced,Intermediate,Python,4.34,College,Easy,141,98,Promoted
Student_1378,16,Male,India,Tamil Nadu,Coimbatore,Government Job,High,Beginner,Basic,C++,6.31,PDF,Medium,90,87,Promoted
Student_1379,7,Male,India,Delhi,New Delhi,Engineer,Middle,Advanced,Basic,Java,3.4,Book,Hard,134,99,Promoted
Student_1380,7,Female,India,Karnataka,Mysore,Government Job,High,Beginner,Advanced,Python,5.44,PDF,Medium,128,100,Promoted
